Text,Language
Abayizi abali mu bibiina eby'akamalirizo beetegekekera okutuula ebigezo by'eggwanga lyonna mu by'ensoma.,Luganda
Eyabadde atambuza ebigere ku luguudo yatomeddwa emmotoka y'essomero.,Luganda
Nina amaduuka abiri mu kibuga wakati.,Luganda
"Mu kaseera kano, omulambo gwe gukyakuumibwa mu ggwanika.",Luganda
Omusirikale w'oku luguudo alina mulimu ki?,Luganda
Emikutu gya laadiyo egimu girina pulogulaamu z'ebirango by'okufa.,Luganda
Nina abooluganda abasukka mu makumi abiri.,Luganda
Okuziika kwa ssaawa mmeka?,Luganda
Abafu bayinza kukuumibwa wa obulungi?,Luganda
Abakozesa enguudo beetaaga okuba abeegendereza ku luguudo okusobola okutangira obubenje.,Luganda
Emyaka egitandikirwako okuvuga emmotoka giri kkumi na munaana.,Luganda
Kya bumenyi bw'amateeka okuvuga ng'okozesezza omwenge n'ebagalalagala.,Luganda
Kati giweze emyaka kkumi okuva lwe baddaabiriza akasolya k'ekizimbe ekyo.,Luganda
Okuddaabiriza amasomero kujja kufiibwako mu mwaka gw'ebyensimbi ogujja.,Luganda
Ebitongole bivudde okuyambako mu kuddaabiriza amasomero ga gavumenti.,Luganda
"Enkya tugenda ku lulambula lw'okusoma, tujja kukozesa bbaasi y'essomero.",Luganda
Loore essomero gye lyapangisizza yalemereddwa n'erumya abayizi asatu.,Luganda
Omuwendo gw'abayizi abeegatta ku ssomero eryo gukendedde olw'okukola obubi.,Luganda
Essomero litaddemu amaanyi mangi okuyamba abayizi okuyita ebigezo.,Luganda
Omuwendo gw'abayizi abawanduka mu ssomero gweyongedde.,Luganda
Abaana beetaaga okusomesebwa omugaso gw'okusoma.,Luganda
Ennaku zino abasajja bamalira obudde n'ensimbi zaabwe mu kusiba ku mizannyo.,Luganda
Abawala abali mu myaka egivubuka bantu abeetaaga okuyambibwa era beetaaga obukuumi.,Luganda
Abazadde bakubirizibwa okutuukiriza omulimu gwaabwe ogw'okusomesa abaana.,Luganda
Bazimbye ekikomera okwetooloola essomero okuziyiza abayizi okutoloka.,Luganda
Essomero ly'obwannannyini lyatwaliddwa gavumenti.,Luganda
Omukulu w'essomero yagambe; tujja kufuna abayizi abanaayitira mu ddaala erisooka omwaka guno.,Luganda
Ekkanisa ewaddeyo ebintu ebikozesebwa eri essomero.,Luganda
Amasomero ga gavumenti gaakola bubi omwaka oguwedde.,Luganda
Amasomero g'obwannannyini gasomesa bulungi naye ga buseere nnyo.,Luganda
Waliwo abantu bangi abasomera mu masomero ga gavumenti ne bawangula mu bulamu.,Luganda
Abasomesa ba gavumenti abamu balina emirimu gy'ebyeyo ekibaleetera obutabeerawo.,Luganda
Abasomesa abamu beemulugunya nti basasulwa bubi gavumenti.,Luganda
"Wadde omusaala mutono, abasomesa abamu bagenze mu maaso n'okukola omulimu gwaabwe.",Luganda
Omusomesa waffe atuukira mu budde mu kibiina buli lunaku.,Luganda
Waliwo ebintu bingi mu kitundu ebiziyiza abawala okugenda mu maaso n'emisomo gyabwe.,Luganda
Abazadde abamu balowooza nti omwana omuwala talina kugenda ku ssomero.,Luganda
Twala mutabani wo ku ssomero eddungi ajja kufuna ebyenjigiriza ebirungi.,Luganda
Abasawo abamu bakulembeza bagagga ku baavu.,Luganda
Abagagga baasasulayo ssente ezimu okubajjanjaba obulungi.,Luganda
Naasabibwa okusasula eddagala mu ddwaliro.,Luganda
"Buli wamu, buli woofiisi omugagga bassibwamu nnyo ekitiibwa.",Luganda
Abagagga bafuna omugabo muneneko ogugya mu bwetaavu bwabwe.,Luganda
Abalwadde bonna balina okwanirizibwa n'okujjanjabwa kyenkanyi.,Luganda
Obujjanjabi mu malwaliro ga gavumenti bwa bwereere.,Luganda
Abaliko obulemu basosolwa mu kitundu.,Luganda
Tewali bugagga oba bwavu mu bika by'obulwadde.,Luganda
Amalwaliro galina okugoberera enjogera; asooka okujja y'asooka okukolebwako.,Luganda
Abantu abali mu mbeera embi be balina okusooka okukolebwako.,Luganda
Ku lunaku luno bulijjo tujjukira omukulembeze waffe ow'amaanyi eyafa.,Luganda
Yali muntu wa mazima era yayagala omulimu gwe ng'omukulembeze.,Luganda
Omukulembeze yafuba okulaba nti abantu bafuna obuweereza obw'omutindo obulungi.,Luganda
Omukulembeze yalina okwagala eri ensi ye n'ekitundu okutwalira awamu.,Luganda
Tunyolwa okukutegeeza okufa kw'ekibwatukira okwa ssentebe w'ekyalo kyaffe.,Luganda
Ssentebe yali muntu mulungi tusaba ogezeeko okugoberera bye yakola.,Luganda
Emmotoka gye yali atambuliramu yali mu mbeera mbi.,Luganda
Abavuzi abafaayo abasobola okwewala obubenje ku luguudo.,Luganda
"Omulimu gwetoloolera mu kunoonyereza, kuwandiika, n'okusaka amawulire amapya.",Luganda
Yazaalibwa nga nnya Muzigo lukumi mu lwenda ana mu munnaana.,Luganda
Yasomera mu ssomero lya ssekendule erisinga obulungi mu disitulikiti.,Luganda
Yasomera ku ssettendekero y'ensi yonna ebw'ebweru w'eggwanga.,Luganda
Omufu ye yabadde akulira emirimu mu Kkampuni eyo.,Luganda
Yayingira eby'amawulira emyaka kkumi emabega.,Luganda
Yawummula eby'amawulire n'ayingira ebyobufuzi nga ssentebe w'ekyalo.,Luganda
Yabbulwamu olumu ku nguudo ezigenda mu kibuga wakati.,Luganda
Aba ffamire bajja kuba basanyufu singa abakulembeze bagoberera ebikolwa bya kitaabwe.,Luganda
Tujja kuba basanyufu singa okuuma enguudo n'ebintu ebigasiriza awamu abantu mu disitulikiti.,Luganda
Yawasa mu mateeka era n'awangaala n'abakazi bataano.,Luganda
Abantu abeetoolodde eddwaliro boonoona ebintu byalyo.,Luganda
Abakuumaddembe buvunaanyizibwa ku lw'obulungi bw'eddwaliro.,Luganda
Wajja kubaawo olukiiko mu kizimbe ky'ekitundu omutuuzibwa enkiiko n'abakulira eddwaliro.,Luganda
Essomero lirina okufuna abakuumi okukuuma ebisulo by'abasomesa.,Luganda
"Ng'ekitundu, tulina okubeera mu mirembe n'obumu ne baliraanwa baffe.",Luganda
Ekikomera kizimbiddwa okwetooloola eddwaliro ekkulu.,Luganda
"Eggulo, abasawo babiri baakwatiddwa olw'okubba ddagala lya gavumenti.",Luganda
Ekikomera kijja kuzimbibwa okwetooloola ebisulo by'abasomesa olw'obukuumi.,Luganda
Omukazi yakwatiddwa olw'okubba mu ddwaliro.,Luganda
Tosobola kunywerera ku mulimu ng'oli mweraliikirivu ku babbi okumenya enju yo.,Luganda
Emisango gy'obubbi gyonna girina okuloopebwa ku poliisi eri okumpi.,Luganda
Obukuumi bwa maanyi ng'otambula n'okufuluma eddwaliro ekkulu.,Luganda
Omukulembeze yayambako nnyo mu kuzimba eddwaliro ly'ekitundu ekkulu.,Luganda
Yagudde ku kabenje ak'amaanyi ekiro kya jjo.,Luganda
Yafuna obujjanjabi n'oluvannyuma n'atwalibwa mu ddwaliro lya Nairobi mu Kenya.,Luganda
Akuze.,Luganda
Omugenzi bulijjo ajja kusiimibwa olw'ebikolwa bye ebirungi.,Luganda
Ekitongole kikulembeddemu okulwanyisa obuli bw'enguzi.,Luganda
Omukulembeze omulungi aweereza abantu awatali kusosola.,Luganda
Enteekateeka z'okuziika zigenda mu maaso.,Luganda
Olupapula luliko obubaka bw'onna bwe weetaaga ku nteekateeka z'okuziika ez'akaseera.,Luganda
Okusaba kw'ekijjukizo kwa kubaawo enkya emisana.,Luganda
Okuziika kujja kubaawo ku Ssande nga kumi na munaana Ntenvu omwaka guno.,Luganda
Edddiini ekoze omulimu gwa maanyi mu biseera by'omuggalo.,Luganda
Obuli bw'enguzi bwa bulabe nnyo mu Uganda.,Luganda
Waliwo obuli bw'enguzi mu bakulembeze b'ekkanisa.,Luganda
Ekkanisa ezimu tezibalirira ssente ze zifuna.,Luganda
Abakulembeze b'ekkanisa abamu batya okubalibwako ensaasaanya yaabwe ey'ensimbi.,Luganda
Ekkanisa y'obukatoliki erina omuwendo gw'abagoberezi ogusingako obungi mu Uganda.,Luganda
Bulijjo tulina okuwa ekimu eky'ekkumi ekituufu.,Luganda
Ekigambo kya katonda kibuulirirwa mu kkanisa.,Luganda
Abakulembeze b'enzikiriza baasaba gavumenti okuggulawo ekkanisa mu biseera by'omuggalo.,Luganda
Buli muntu alina okwetikka omusaalaba gwe.,Luganda
Gavumenti teyinza kututanza olw'enzikiriza zaffe.,Luganda
Bammemba b'ekkanisa zi nnansangwa baluubirira okuba abakrisitaayo nga tebasudde nnono zaabwe.,Luganda
Ekkanisa ezibuulira ekigambo ziyambye abavubuka okuzimba empisa y'ekikrisitaayo.,Luganda
Ekkanisa y'abalokole ku kyalo kyaffe yaggalwa olw'okuwoggana mu budde bw'ekiro.,Luganda
Obujjanjabi bw'omukyala ali olubuto buyambamaama n'omwana atannazaalibwa.,Luganda
Engendo empanvu okutuuka ku malwaliro zikosa bamaama ab'embuto.,Luganda
Amalwaliro tegalina basawo bakugu okuyamba bamaama okubalongoosa.,Luganda
Bamaama abamu baagala okugenda mu ddwaliro nga batandise okuwulira ebisa.,Luganda
"Mu bujjanjabi bw'abakyala abali embuto, abasawo basobola okukenga n'okuziyiza amangu obuzibu.",Luganda
Mu ggwanga lino bamaama bangi bafiira mu lutalo lw'okuzaala.,Luganda
Neewuunya lwaki abazaalisa abamu bakambuwalira nnyo bamaama mu kuzaala.,Luganda
Abakyala abamu bayisa mu myezi oba obutatuusa myezi mwenda nga bazito.,Luganda
Mu byalo amalwaliro agamu tegalina buweereza bulungi eri abakazi abalina embuto.,Luganda
Abayizi abaasomerako mu ssomero lyaffe baawaddeyo okuzimba laabu empya.,Luganda
Amasomero amakadde agasinga mu Uganda gatandikibwa ku musingi gwa kkanisa.,Luganda
Amasomero gakola kinene mu kusomesa bannansi engeri y'okuwandiika n'okusoma.,Luganda
Minisitule y'ebyenjigiriza yakubiriza abazadde okuyigiriza abaana baabwe empisa.,Luganda
Kirungi omuntu okubaako ky'awaayo okukulaakulanya ekitundu.,Luganda
Gavumenti egezezzaako okuzimba amalwaliro ag'omulembe mu disitulikiti zonna mu ggwanga.,Luganda
Omuwendo gw'amasomero ag'obwannannyini mu ggwanga geeyongera buli mwaka.,Luganda
Omuwendo gw'abayizi mu masomero g'obwannannyini gwesigama ku kuyita kw'abayizi.,Luganda
Abazadde mu byalo basinga kwettanira masomero ga gavumenti ku g'obwannanyini.,Luganda
Abakulembeze basaanidde okuba eky'okulabirako eri be bakulembera.,Luganda
Empapula z'amawulire zaanise enguzi mu woofiisi za gavumenti.,Luganda
Uganda erina ebibiina by'obufuzi ebisoba mu mukaaga,Luganda
Okubuulirira n'okulungamya kwa mugaso nnyo eri abayizi mu kusalawo obulungi eri obulamu bwabwe,Luganda
Kya nnaku nti amasomero tegalina bibiina bigatta bayizi baasomerayo.,Luganda
"Gye buvuddeko, Uganda yafuna obwegugungo bungi obw'abayizi okuva mu zi ssetendekero.",Luganda
Abayizi abalina empisa basoma bulungi okusinga abalina eddalu.,Luganda
Abakulembeze ab'ennono baweebwa nnyo ekitiibwa okuva eri abawagizi baabwe.,Luganda
Obwakabaka mu Uganda bulina obukiiko bw'obukulembeze obusengekeddwa obulungi okuddukanya enteekateeka zaabwo.,Luganda
Abakulembeze ab'ennono bayamba mu kukkaatiriza empisa enungi mu bantu.,Luganda
Obwakabaka bwa Toro bulina Kabaka asinga obuto mu ggwanga.,Luganda
pulezidenti yawa abafuzi b'ennono bonna emmotoka empya mu Uganda.,Luganda
Mu bwakababaka obusinga obufuzi bw'ennono bwa nsikirano,Luganda
Emyaka egyayita obwakabaka mu Uganda bwalwana okweddiza ettaka.,Luganda
Abantu abamu bafiirwa obulamu olw'obukuubagano bw'ettaka.,Luganda
Okuba n'ekyapa ky'ettaka lyo kisinga okuba n'endagaano y'obuguzi.,Luganda
Ssentebe alina okussa omukono ku buli ndagaano y'obutunzi mu kitundu.,Luganda
Minisita ataasizza abantu bangi obutabbibwako ttaka lyabwe,Luganda
Omukyala yakwatibwa lwa kuwa bantu byapa bya bicupuli.,Luganda
Ettaka kimu ku bintu eby'ebbeeyi mu ggwanga.,Luganda
Obwerufu buweesa abakulembeze ekitiibwa.,Luganda
ebyobufuzi bisobola okuleeta obukyayi eri abo abavuganya.,Luganda
Olina okugula ebbaluwa y'obufumbo mu bwakabaka olw'okwanjula okulungi.,Luganda
Obwakabaka bufuna ensimbi nnyingi okuva ku pulojekiti zaabwo ez'enjawulo.,Luganda
Embeera y'ekirwadde eno ereetedde abantu bangi okwongezaayo emikolo gy'obufumbo.,Luganda
Ekisinga obukulu y'ebbaluwa ekakasa obufumbo so si ssente ze wagigula.,Luganda
Obwakabaka buyambako mu kukulaakulanya ekitundu okuva mu nnyingiza yaabwo.,Luganda
Abakulembeze b'ensikirano tebalina kuba na ludda mu by'obufuzi bw'eggwanga.,Luganda
Bannamakaabirye n'okusingawo bangi mu byalo.,Luganda
"Mu Uganda, abantu abali wansi w'emyaka kkumi na munaana tebakkirizibwa kufumbirwa.",Luganda
Okwawukana mu bufumbo tekukkirizibwa mu bufumbo bw'ekkanisa.,Luganda
Abantu abamu bagenda ku mbaga okufuna essanyu.,Luganda
Abakyala abamu baagala embaga ey'obuwangwa okusinga ey'ekkanisa.,Luganda
Okunywa omwenge ekisusse kya bulabe eri obulamu bw'omuntu.,Luganda
kkampuni nnyingi ezisoggola omwenge mu Uganda.,Luganda
Abantu bokka abaweza emyaka ekkumi n'omunaana be bbakkirizibwa okunywa omwenge.,Luganda
Eggwanga lirina amateeka ag'enjawulo agakwata ku mwenge,Luganda
Edddiini ezimu tezikkiriza bagooberezi baazo kunywa mwenge,Luganda
Ebirabo by'omwenge by'ebimu ku mirimu egivaamu amagoba mu Uganda.,Luganda
Abagoba b'ebidduka abamu boogera bubi mu bantu.,Luganda
Gavumenti efuna ssente nnyingi okuva mu kkampuni agasoggola omwenge.,Luganda
Ebirabo by'omwenge byonna bikyali ku muggalo olw'ekirwadde.,Luganda
Obuwangwa nabwo buli mu nsonga ezinywesa abantu omwenge mu bitundu.,Luganda
"Emyaka mitono egyayita, waliwo abantu abaafa nga banywedde omwenge ogwalimu obutwa.",Luganda
Embeera y'obudde mu Uganda nnungi mu byobulimi.,Luganda
Ebiwuka n'endwadde bikosa nnyo amakungula g'abalimi n'abalunzi mu Uganda.,Luganda
Okulima emmwanyi kuyimirizzaawo obulamu bw'abantu bangi mu Uganda.,Luganda
Akatale k'ebyobulimi weekali mu ggwanga n'ebweru.,Luganda
Gavumenti eyambako abalimi okubawa ensigo ez'embala okwongera ku bungi bw'ebikungulwa.,Luganda
Ennima etali ku mulembe ekendeeza obulungi n'obungi bw'amakungula.,Luganda
Abantu abasinga mu Uganda balima mmere ebamala kulya kwokka.,Luganda
Gavumenti etegeka emisomo gyobulimi n'obulunzi buli mwaka okwongera okuwa abalimi amagezi n'obukugu.,Luganda
Obugimu bw'ettaka lyaffe buyamba enkula y'ebirime ebisinga buli mwaka.,Luganda
Okusimba emmwanyi kuyambako okukendeeza ku kukulukuta kw'ettaka,Luganda
pulezidenti yakubiriza abalimi n'abalunzi okwaniriza pulogulaamu za gavumenti okukomya obwavu.,Luganda
Abantu bakola ebibiina by'obwegassi okukola ekisingawo kye batandikoze ssekinnoomu.,Luganda
Ebbeeyi y'emmwanyi sizoni eno eri waggulu okusinga ku sizoni eyise.,Luganda
Ebbeeyi y'emmwanyi yeesigama ku buli sizoni.,Luganda
Baawera entambuza n'okutunda ebisolo n'ebibivaamu mu butale.,Luganda
Disitulikiti ssatu mu bukiikakkono bwa Uganda zaakosebwa olwa kalantini eyaziteekebwako.,Luganda
Abalunzi bangi tebagemesa bisolo byabwe.,Luganda
Kalantiini eteekeddwa okuggibwawo oluvannyuma lw'ebiva mu kukeberebwa mu laabu.,Luganda
Okukeberebwa kw'omu laabu kukyalaga emiwendo gy'abalwadde mingi.,Luganda
Kalantiini ejja kuyambako okukomya okusaasaana kw'obulwadde.,Luganda
Ebitundu bisatu bikoseddwa obulwadde bw'ebisolo.,Luganda
Okugema kuyambako okwewala obutaasaanya ssente nnyingi ku ndwadde ezisobola okugemebwa,Luganda
Buli luvannyuma lw'ebbanga entezilina okugemebwa,Luganda
Yeewola ssente mu bbanka okusavuwaza ebisolo.,Luganda
Ennyama gye tugula mu bakinjaaji tugyesiga tutya?,Luganda
Ente okuva mu bitundu ebimu zaaganibwa okutambula.,Luganda
Disitulikiti eronze abakulembeze abaggya.,Luganda
Abantu abatutumufu mu disitulikiti beetaba ku mukolo.,Luganda
Bwe tukolera awamu nga tiimu tujja kulaakulanya disitulikiti.,Luganda
Bannabyabufuzi abali ku ludda okuvuganya baasanyuka ng'awangudde.,Luganda
Omu ku batuuze yalondebwa nga mukama waabwe.,Luganda
Tukolera wamu nga tiimu.,Luganda
Abasigansimbi bajja kuvvujjirira mu bitundu ebilina emirembe.e,Luganda
Bannabyabufuzi basabiddwa okutuukiriza bye baasuubiza nga baperereza obululu,Luganda
Emisolo ku by'obugagga gye gusinga okuvaamu ssente eziddukanya gavumenti ez'ebitundu,Luganda
Waliwo musigansimbi eyasuubiza okuzimba oluguudo lwaffe mu kyalo.,Luganda
Enguudo ezituuka mu bitundu byobusuubuzi ziteekeddwa okukolwako.,Luganda
Tulina kukolera wamu nge tetufuddeeyo ku nsonga yonna.,Luganda
Omukulembeze alina enteekateeka ennungi ku kibuga.,Luganda
Ky'ekibuga ekisinga okutegekebwa obulungi mu disitulikiti,Luganda
Abalimi abamu tebaafunye nsigo.,Luganda
Abakulembze beemulugunya nti ensigo ze baafuna zaali tezimala,Luganda
Ssentebe w'ekyalo agabira abantu b'amanyi ensigo.,Luganda
Yayogera ku ky'okumutangira okufuna endokwa kuba abantu be bamu baba beewandiisa,Luganda
Abantu abamu baalowooza nti kyali kigenderere okugabira abantu abalondemu ensigo .,Luganda
Ebigambibwa omukungu w'ebifulumizibwa nti abalimi n'abalunzi abapya balondebwa buli mwaka byagaanibwa.,Luganda
Kasooli n'ebijanjaalo eby'okugabibwa eri abantu bikyali mu kugezesebwa gye bimerusibwa,Luganda
Abatuuze balabuddwa obutalya nsigo za kasooli na bijanjaalo ebibaweereddwa.,Luganda
Akwanaganya enteekateeka mu disitulikiti y'e Nebbi yayogera nga bw'afuna ensigo z'omulundi ogwo.,Luganda
Ensigo okusinga za kusimba olw'ensimbi okuba nga zisobola okuva mu makungula.,Luganda
Omulimi omu yagamba nti ensigo za kasooli za kunnyikibwa nga tebannazoozaako ddagala.,Luganda
Omulimi omulala yagamba nti ensigo kati baziriira ku caayi kumakya.,Luganda
Yagamba nti ensigo ezo bazifumba kiro ne ziriibwa enkeera.,Luganda
Abavubuka abamu mu kyalo kya Cwala basazeewo okusindika abatambuze okuva mu kaseerezi olw'ensimbi z'amangu.,Luganda
Abavubuka balina basajja baabwe ab'amaanyi ababakolera emirimu egy'obuliwo wamu n'abakyala okukola obwa yaaya.,Luganda
Omuvubuka atalina mulimu yayogera ku nkuba n'oluguudo olubi nga eky'omukisa.,Luganda
Abavubuka baganyulwa okuva mu nkuba n'okusindika ebidduka ng'enyingiza ya buli lunaku.,Luganda
Siringi lukumu ze ssente entono ze bafuna mu kusindika emmotoka ku lunaku lw'enkuba.,Luganda
Oluguudo lwa Nebbi-Kei-Goli lwe luyunga disitulikiti ya Zombo ku Democratic Republic of Congo.,Luganda
Omuvuzi w'ebimmotoka bi lukululana atya okweyongera mu bbeeyi ya bizinesi olw'okulwawo mu katundu akamuteereddwamu.,Luganda
Omuvuzi wa lukululana yakakasizza okuyambibwa abavubuka okuva mu kaseerezi.,Luganda
Olw'ebikwekweto ku luguudo lwa Nebbi-Goli-jukia ebyamaguzi byalwisibwa olw'obufunda bw'ekkubo.,Luganda
Abavubuka kwe kwali okusalawo okusembayo mu kutaasa loole eyaliko ebyamaguzi by'abantu.,Luganda
Oluguudo lusindikibwa kutuuka Kei kubanga oluguudo lwa Nebbi-Goli-Jukia lukolebwa.,Luganda
Ebisuubizo by'okutereeza ebigoma ebyayonooneka n'okutuusa leero tebituukirizibwanga.,Luganda
Ekika Kya Angule kyafiiriddwa ettaka lyakyo olw'enkaayana ze balina n'abantu ba Acer,Luganda
Obwannannyini ku ttaka mu Bantu abayitibwa Angule y'eyali emmanduso y'olutalo.,Luganda
"Olutalo lwafiiriza abantu ebintu eby'ebbeeyi, ebimera n'obulamu bw'omuntu.",Luganda
Abantu ba Angule okuva olwo baalemesebwa ba Acer okutuuka ku ttaka lyabwe,Luganda
Okulemererwa okugonjoola ensonga z'ettaka emyaka kkumi n'etaano emabega kye kyavaako okulwanagana.,Luganda
"Oluvannyuma lw'olutuula lwa kkooti, abantu ba Acer kigambibwa baalumba ne bonoona ebintu bya b'angule.",Luganda
Omuzaaliranwa wa ba Acer eyasangibwa ng'alimira ku ttaka eririko enkaayana baamumalirako ekiruyi.,Luganda
ebyenfuna n'embeera bantu ez'ebitundu ebibiri bikoseddwa obukuubagano.,Luganda
Okubagoba okuva ku ttaka lyabwe kyaleetera okubulawo kw'ebyetaago eby'omugaso mu maka.,Luganda
"Ng'oggyeko okwonoona ebintu byabwe n'ebirime , tebakyalina ttaka lyabwe ery'amagoba.",Luganda
"Olw'okuwangaala, abawala abatanneetuuka mu mbeera eno bakakibwa okufumbirwa.",Luganda
Ebintu bya ba Angule ebyasigalira emabega byatundibwa engeri gye byali ku ttaka mu bumenyi bw'amateeka.,Luganda
Abantu ba Angule baafuna ebintu ku ttaka mu bukyamu era tebaabaniriza.,Luganda
Okunoonyereza ku kittabantu aba Acer kukyagenda mu maaso era abaali bateeberezebwa baateebwa ku kakalu ka kkooti.,Luganda
Omuduumizi wa poliisi yasaba abakulu ba Acer obuteekubiira era okuba ab'amazima ku ttaka eryo erikaayanirwa.,Luganda
Poliisi tesobola kumalawo butakkaanya ku ttaka n'olwekyo kaweefube w'abakulembeze b'ekitundu okukola ekyo.,Luganda
Kkooti y'e Nebbi egamba nti kumpi emisango gy'ettaka gyonna teginnagonjoolwa.,Luganda
Omulamuzi yayogerako eri bannamawulire mu lukiiko olwategekebwa ekitongile Kya Action Aid olwatuula mu kibuga kya Nebbi.,Luganda
Emisango gy'ettaka gyabulwa abajulizi ate egimu nga gyeetaaga okwekenneenya ennyo.,Luganda
Okugema obulwadde bwa kolera kutandise mu Uganda era abantu basabiddwa okukuuma obuyonjo,Luganda
Disitulikiti y'e Nebbi ye yakyaza omukolo guno ogw'eggwanga kubanga yalina abalwadde ba kolera abangi,Luganda
Buli muntu asussa omwaka ogumu ogw'obukulu ajja kugemebwa obulwadde bwa kolera okugenda okukolebwa nju ku nju,Luganda
Eddagala lino erikozesebwa mu kugema liwa omuntu obukuumi bwa myaka esatu nga bwe kyalabibwa e Hoima,Luganda
Mu myaka esatu enkwatamu y'obuyonjo ku ngeri y'okuwangulamu kolera ejja kuba emanyikiddwa.,Luganda
"Mu kwongereza ku ky'eddagala ly'okugema obutaba na bulabe, abantu tebateekeddwa kusasula ssente okulifuna.",Luganda
Eddagala ly'okugema teririna bulabe era abakugu b'ekibiina ky'amawanga amagatte basobola nabo okukikakasa.,Luganda
Obukyafu n'obujama obususse bwe buvaako obulwadde bwa kolera mu kitundu.,Luganda
"Mu Buliisa, Pakwach Nebbi ne Zombo okugema kujja kumala ssabbiiti bbiri",Luganda
Kamiisona mu kitongole kya National Disease Control yagamba nti obuyonjo busobola okukomya okubalukawo kw'obulwadde bwa kolera.,Luganda
Yayongerako nti okusaba amalwaliro awasindikibwa abayi tekijja kuyamba okugyako nga n'obuyonjo bufiiriddwako.,Luganda
Endwadde tezitangirwa na buyonjo bwa mubiri bwokka wabula n'okubera naye n'ebifo ebiyonjo.,Luganda
Abantu mu bitundu ebisembereganye Congo bajja kukwasaganyizibwa eddwaliro lya Parambo erisuumuusiddwa ku ddaala ery'okuna.,Luganda
