Text,Language
Obutaba na mwoyo gwa ttiimu kisobola okuviiramu okugwa kwa pulojekiti.,Luganda
Okuba memba w'ekibiina ekitereka ssente kikuyambako okufuna ssente z'entandikwa.,Luganda
Gavumenti eteekeddwa okwongeza ensimbi z'ewa ebibiina by'abakyala ebiteresi by'ensimbi.,Luganda
Ettamiiro lireetedde amaka mangi okusasika mu byalo.,Luganda
Okutendekebwa ku byensimbi okulala kwetaagisa nga ssente tezinnasindikibwa mu bibiina by'abakyala ebiteresi by'ensimbi.,Luganda
Okuzza amawulire kya mugaso mu kaweefube w'okutereeza obuweereza.,Luganda
Abakungu b'ebyenkulaakulana mu kitundu beetaaga okuvaayo okumanyisa abantu ku bubi bw'obutabanguko mu maka obuva ku kikula ky'abantu.,Luganda
Enteekateeka ezisobozesa abakyala okutuuka ku butale obulungi ziteekeddwa okutandikibwa.,Luganda
Ebibiina ebiteresi by'ensimbi byetaaga okuba n'omuwendo ogusoboka ogwa bannakibiina okutangira okubulankanya ensimbi.,Luganda
Abavuzi ba booda abatalina ppamiti ebakkiriza okuvuga ppikipiki bajja kusibwa.,Luganda
Abagoba b'ebidduka ebiri mu mbeera embi bateekeddwa okuwa omutango.,Luganda
Amafuta gakwata mangu omuliro.,Luganda
"Oluvanyuma lw'okufa kw'omu ku balwadde ba Ebola, omuwendo gw'abalwadde gweyongedde.",Luganda
Omwepiskoopi yeebaziddwa olw'okutumbula abakyala mu bulabirizi.,Luganda
Omwepiskoopi yatenderezeddwa olw'okulaba nti waliwo omwenkanonkano mu bifo bya'ekkanisa ebya waggulu.,Luganda
Okulonda omudinkoni omukyala kyongedde ku muwendo gw'abakyala abakulembeze mu bulabirizi.,Luganda
Ekitiibwa tukizza eri Katonda kubanga abakyala kati bali ku lukiiko olufuzi olw'ekkanisa.,Luganda
Buli mukrisitu alina okubuulira enjiri.,Luganda
"Abantu abamazima basaana okusiimibwa, ng'abakulembeze abagya ababa balondeddwa mu bulabirizi.",Luganda
Akakiiko k'obulabirizi kaalonze ssaabadinkoni omuggya.,Luganda
Okwebazibwa okw'enjawulo kwagenda eri Omwepiskoopi olw'obukulembeze obulabira ewala.,Luganda
Okwebaza kugenda eri Omwepiskoopi olw'okufaayo ku kikula ky'abantu mu bulabirizi,Luganda
"Omukulembeze omugya yeyongedde okusuubiza obuwanguzi mu by'omwoyo, eby'embeera n'ebyenfuna.",Luganda
Levulandi afaayo okusomesa abantu ku ngeri y'okugoberera krisitu.,Luganda
Abakrisito mu muluka baasanyuka okulaba ekkanisa empya.,Luganda
Abakrisito baali basanyufu okulaba ekkanisa empya ng'ezimbibwa.,Luganda
Omukulembeze w'ekkanisa yayogedde ku kkanisa empya ng'omukisa.,Luganda
Okukola ennyo kuyambye abantu okuzimba ekkanisa empya.,Luganda
Okuzimba ekkanisa empya kiraga obumu mu bantu b'ekitundu.,Luganda
Okusiimibwa kw'ebisomesa ebipya kwawereddwa bwanamukulu ow'ekigo.,Luganda
Wajja kubeerawo okweyongera mu kufuna amasakalamento olw'ekkanisa empya.,Luganda
Ekkanisa empya lye ssuubi ly'obufumbo obulala obungi.,Luganda
Omukulembeze w'ekkanisa ayamba mu kubaga amateeka g'ekkanisa.,Luganda
Okusigala ekiro ku kkanisa kulina kubeera kwa kusaba kwokka.,Luganda
Kabona yasabye abantu okuwayo ku lwa pulojekiti y'okuzimba.,Luganda
Okusembera kuyamba abantu okuva ku kwonoona.,Luganda
Abakatuliki baakubirizibwa okusomesa abalala amassakalamentu.,Luganda
Abantu bakubiriziddwa okukolerera ennyo ekkanisa n'amaka gaabwe.,Luganda
Okukwatagana kw'abakrisito kwaleetawo okuzimbibwa kw'ekkanisa empya.,Luganda
Abantu balayidde obutaddamu kukola bikolobero nga biva ku butamanya.,Luganda
Emiruka eggy'enjawulo nagyo gyetabye mu lutuula olwamaze wiiki.,Luganda
Abantu basomeseddwa ku buzibu obuli mu kutwalira amateeka mu ngalo.,Luganda
Abakulembeze b'ebyalo bangi tebamanyi mateeka.,Luganda
Woofiisi y'amateeka yatendese ku bikwata ku ssemateeka.,Luganda
Abantu baasazzeewo kutwalira mateeka mu ngalo okugonjoola enkaayana ze ttaka ezigenda mu maaso.,Luganda
Abantu balabuddwa ku ky'okutwalira amateeka mu ngalo.,Luganda
Okutwalira amateeka mu ngalo tekiri mu mateeka era kityoboola eddembe ly'obuntu.,Luganda
Abakungu mu by'amateeka baasomeseza abatuuze ebikwata ku mateeka.,Luganda
Waliwo essuubi nti okumanya amateeka kujja kulongoosa ku nneyisa y'abantu.,Luganda
Obutamanya tebukyatwalibwa ng'ekisonyiwo olw'okutwalira amateeka mu ngalo.,Luganda
Obuzzi bw'emisango obungi buleeta obunkenke obuzingamya enkulaakulana.,Luganda
Abateeberezebwa okuzza emisango baatulugunyizibwa nga tebannatwalibwa mu kkooti.,Luganda
Abavubuka bangi beyongera okwenyigira mu buzzi bw'emisango.,Luganda
Omukulu w'essaza yalungamiziddwa ku mateeka.,Luganda
Okutwalira amateeka mu ngalo kumenya mateeka era tekukirizibwa mu kitundu.,Luganda
Bannayuganda balina okubanja ssemateeka waabwe.,Luganda
Yawaddeyo ssente n'obusawo bwa sseminti abiri eri ekkanisa.,Luganda
Yatuusiza obubaka bwa pulezidenti eri abantu abakungaanye.,Luganda
Pulezidenti yakikaatirizza nti Uganda nsi ya mirembe.,Luganda
Pulezidenti yakubiriza abantu okufuna ensibuko y'enyingiza endala.,Luganda
Yesu naye yakolako ng'omubazzi mu kiseera ekimu.,Luganda
Buli maka galina okulowooza ku ngeri y'okwetandikirawo bizinensi.,Luganda
Abantu beetaaga okuwabulwa nga balonda bizinensi ey'okukola.,Luganda
Okugabanya mu ttaka kusobola okuleeta obukuubagano mu maka.,Luganda
Ensonga z'ettaka ezisinga mu kika zeetoloolera ku kiraamo ky'omugenzi.,Luganda
Ssente eziweebwa abantu tezisobola kubayamba kulwanyisa bwavu mu byalo.,Luganda
Abantu abanafu baba kizibu eri ekitundu.,Luganda
Tosobola kubala muwendo gw'amasomero ga pulayimale mu Uganda nnaku zino.,Luganda
Abantu abasinga mu disitulikiti za Uganda baavu nnyo.,Luganda
Ebyalo ebyenyigira mu kulima ebitundibwa bisobola okweggya mu bwavu.,Luganda
Omwepiskoopi yeebazizza abantu olw'okuwagira pulojekiti y'okuzimba ekkanisa.,Luganda
Tosobola kubala muwendo gw'amasomero ga ssekondale mu Uganda nnaku zino.,Luganda
Abantu baateranga okukunganira mu muti ne batendereza n'okusaba Katonda.,Luganda
Omuwendo gw'abantu abagenda mu kkanisa empya gweyongedde.,Luganda
Enkuba eyafuddembye eggulo yaleetedde ebikondo by'amasannyalaze okugwa.,Luganda
Ebbanja ly'amasannyalaze lirina okusasulwa mangu.,Luganda
Gavumenti tennaliyirira bantu mu Luweero.,Luganda
Omuwendo gw'ebintu byabwe gwali wansi.,Luganda
Tojja kuliyirirwa olw'ettaka ly'oluguudo.,Luganda
Twetaaga obw'enkanya mu ddembe n'emirimu.,Luganda
Abalimi bettanidde okusimba emiti.,Luganda
Okusimba emiti mulimu mulungi nnaku zino.,Luganda
Abantu basaba gavumenti ebawe ssente z'okutandika bizinensi.,Luganda
Okubeerawo kw'amasannyalaze kutumbula obutandisi bw'emirimu.,Luganda
Abavubuka bakubiriziddwa okukozesa amasannyalaze okutandikawo emirimu.,Luganda
Obuli bw'enguzi bungi nnyo mu mirimu gya gavumenti.,Luganda
Ebintundu ebimu mu West Nile tebirina masannyalaze.,Luganda
Okulima muwogo kulina okubirizibwa mu buli kyalo.,Luganda
"Ng'ogyeeko gavumenti, ani omulala avujjirira pulojekiti za disitulikiti?",Luganda
Ebintu ebitundibwa birina kussa ssira ku kugonjoola bizibu by'abantu.,Luganda
Ebibiina by'abalimi birina okuba nga bye bimu ku biganyulwa mu nsimbi ezigabibwa gavumenti.,Luganda
Ebibiina by'abalimi kkumi byalondeddwa okufuna ensimbi okuva mu gavumenti.,Luganda
Lwaki abalimi mu kitundu ky'amasekkati baalekeraawo okulima emmwanyi?,Luganda
Obuwunga bwa muwogo bulungi nnyo eri abaana.,Luganda
Abalimi beemulugunyiza Minisita olw'ebisale by'entambula okubeera waggulu.,Luganda
Abalimi beemulugunyiriza pulezidenti olw'emisolo emingi egiri ku bintu ebikozesebwa mu kulima.,Luganda
Ensigo ezitali ku mutindo zaazuuliddwa mu butale obumu.,Luganda
Abantu abalina obumanyirivu betaagibwa okuddukanya ebyuma mu makolero.,Luganda
Ebibiina by'abalimi binaaganyulwa bitya mu pulojekiti eno?,Luganda
Ebibiina by'abalimi birina okuggulawo akawunti mu bbanka.,Luganda
Bannabibiina by'abalimi basabiddwa okuwayo ensimbi bafune ebigimusa ebya layisi.,Luganda
Buli mulimi ajja kufuna yiika y'ettaka okulima muwogo.,Luganda
Abalimi ba Uganda balina okufaayo okufulumya obuwunga bwa muwogo obuli ku mutindo ogwawagulu.,Luganda
Olutindo lulina okuzimbibwa okwanguya entambuza y'ebirime okutuuka mu katale.,Luganda
Abatuuze baasabye olutindo luzimbibwe ku mugga.,Luganda
Okuzimbibwa kw'olutindo kujja kuyamba abayizi okutuuka ku ssomero mu budde.,Luganda
Olutindo lujja kukendeeza ku muwendo gw'obubenje.,Luganda
Olutindo olukaddiye olunafu lulina okusikizibwa n'olupya.,Luganda
Enkuba eyaamanyi yayonoonye olutindo.,Luganda
Abatuuze bataddewo ekkubo eddaala amataba bwe gayonoonye olutindo lwaabwe.,Luganda
Oluguudo teruyitikamu mu biseera by'enkuba ennyingi ekikendeeza ku muwendo gw'abayizi abagenda ku ssomero.,Luganda
Omugga gubooga ne gusalako amakubo buli enkuba lw'etonnya ennyingi.,Luganda
Ebintu bingi by'onooneka olw'obwegugungo.,Luganda
Abaserikale basimba ennyiriri ku sitenseni ya poliisi buli ku makya.,Luganda
Okwonooneka kw'ebintu kuleetawo okufiirizibwa.,Luganda
Abantu abamu bafiira mu bwegugungo.,Luganda
Ateeberezebwa okuzza omusango gusobola okumusinga oba obutamusinga.,Luganda
Yalagiddwa kkooti okuliyirira ebyayonoonese.,Luganda
Omubbi yatwaliddwa mu kkomera.,Luganda
Abo abali wansi w'emyaka kkumi n'omunaana balina okwewala okwenyigira mu misango.,Luganda
"Ng'omujulizi mu musango guno, nalina okweyanjulanga mu kkooti emirundi egiwera.",Luganda
Abaddusi balina okuba n'empisa.,Luganda
Buvunaanyizibwa bw'omukulu w'essomero okukuuma abayizi obulungi nga bali ku ssomero.,Luganda
Abayizi abamu balina eddalu lingi.,Luganda
Okuwandiika okutongole kulungi nnyo okusinga obubaka bw'omumwa.,Luganda
Maama wange musomesa wa pulayimale.,Luganda
Ki ekirina okukolebwa okwongera ku ensoma y'abayizi mu masomero?,Luganda
Abayizi b'ebibiina eby'akamalirizo bakubirizibwa okuyingira amasomero g'ebisulo.,Luganda
Omusingi gwe gusalawo obugumu bw'ekizimbe.,Luganda
Ki abasomesa kye balina okutendekebwamu?,Luganda
"Bw'okola ennyo, obeera n'emikisa mingi okufuna ekyo ky'olubirira.",Luganda
Gavumenti ekoledde bannansi ebirungi bingi.,Luganda
"Mu nsi yakati ekulaakulanye, abayizi beetaaga ki?",Luganda
Ngeri ki enkola y'okusomesa n'okuyiga gy'eyinza okulongoosebwa?,Luganda
Abasomesa bawa abayizi amagezi.,Luganda
Obukugu bufunibwa nga wayiseewo akaseera.,Luganda
"Abayizi abamu bakwata mangu, ate abalala bakwata mpola.",Luganda
Mugaso ki ogw'omukungu w'ebyenjigiriza?,Luganda
"Nga tuli ku ssomero, tufuna obukodyo mu kusoma n'okuwandiika.",Luganda
Omuntu asobola okukola okusalawo okulungi oba okukyamu.,Luganda
Abantu beekalakasiza eggulo olw'okukwata akulira oludda oluvuganya gavumenti.,Luganda
Kya mirembe nnyo okusigala awaka.,Luganda
Ebiwandiiko by'obuyigirize byetaagibwa mu buli mulimu ogw'ekikugu.,Luganda
Kkooti ebiseera ebimu yandiwa ensala yaayo nga yejjereza omuwawabirwa.,Luganda
Abakozi baweebwa omusala buli mwezi.,Luganda
Okwekalakaasa olumu kuba tekwetagisa.,Luganda
Abantu abamu tebagaliza balala birungi.,Luganda
Poliisi etangira obuzzi bw'emisango okubeerawo.,Luganda
Okwekalakaasa okw'omulujjudde oluusi kutataaganyizibwa poliisi.,Luganda
Poliisi yakozeseza eryanyi lingi ku bekalakaasa okw'emirembe.,Luganda
Ebibiina by'obufuzi birina abawagizi.,Luganda
Si kirungi okuyisa abalala obubi.,Luganda
Gavumenti eba emanyi buli ekigenda mu maaso mu ggwanga.,Luganda
Bannakibiina ekiri mu buyinza nabo bateekeddwa okugoberera amateeka.,Luganda
Poliisi erina okutegeezebwa ku buli mukolo ogw'omulujjudde.,Luganda
Weebuuze ku bannamateeka okwewala okumenya amateeka.,Luganda
"Olw'okulonda okw'awamu okujja, waliwo omuliro gw'ebyobufuzi mu bantu.",Luganda
Ebintu ebimu tebiri nga bwe birabika kuba.,Luganda
Nja kuddamu okukola ng'oluwummula lwange luweddeko.,Luganda
Ebibiina by'obufuzi eby'enjawulo birina endowooza ezawukana.,Luganda
Bakungu ki abenkizo mu gavumenti?,Luganda
"Mu kusonda ensimbi, wabaddewo okusaasaanya.",Luganda
Ngeri ki ez'okumanyisamu pulojekiti?,Luganda
Oluvannyuma lw'emisomo gye egiriko ajja kweyunga ku ssomero ly'emikono.,Luganda
Okukeera okuteekateeka kulungi nnyo.,Luganda
Emabegako nawaayo ensimbi ziyambeko mu bwetaavu.,Luganda
Abazadde abasinga baagala okutwala abaana baabwe mu masomero amateeketeeke obulungi.,Luganda
Enkiiko z'okwetegeka zituyamba okuteekateeka.,Luganda
Obutabo obusomwa buyamba abayizi mu kunoonyereza.,Luganda
Abavubuka abatalina mirimu bamaliriza bataayaaya mu byalo.,Luganda
Kyabbeeyimu okutegeka omukolo gw'okusonda.,Luganda
Yaggwa okuva ku muti n'amenyeka nnyo.,Luganda
Akabenje k'emmotoka k'avudde ku binnya mu luguudo.,Luganda
Enguudo ziteekeddwa okuzimbibwa okwanguya entambula y'emmotoka.,Luganda
Omu kubatambuze yawadde abalumiziddwa obujjanjabi obusookerwako weyakosereddwa.,Luganda
Abavuzi bateekeddwa okuba abegendereza ku kkubo okutangira obubenje.,Luganda
Amafuta gasobola okubeera ag'obulabe.,Luganda
Abanoonyiboobubudamu bakungaanyizibwa awamu bulijjo mu nkambi z'abanoonyiboobubudamu.,Luganda
Ebyobusuubuzi ebisinga biddukanyizibwa mu bibuga.,Luganda
Amalwaliro gonna gafa ku balwadde.,Luganda
Omuntu ayawula atya embeera y'eddwaliro erimu?,Luganda
Nja kupatana kkampuni enzimbi okunzimbira enju yange.,Luganda
"Singa ebizimbisibwa byonna bibaawo, omulimu gw'okuzimba gusobola okutambula obulungi.",Luganda
Ebizimbe ebimu tebituukana na mutindo gweetaagisa mu kuzimba.,Luganda
Seminti n'amatafaali by'ebimu ku bintu ebikozesebwa mu kuzimba.,Luganda
Abantu bateekeddwa okuba n'obusobozi okutuuka ku bujjanjabi.,Luganda
Buli nnyumba eteekeddwa okuba n'obumooli.,Luganda
Ebika by'abantu byonna bikirizibwa awajjanjabirwa.,Luganda
Kalabalaba we bazimbira akola mulimu ki mu kuzimba?,Luganda
Amalwaliro agamu gawa obujjanjabi obulungi okusinga amalala.,Luganda
Enguudo zeetaaga okulabirirwa obulungi.,Luganda
Enguudo ezirimu ensiko za bulabe eri abazikozesa.,Luganda
"Ensiko ekola ng'ekifo awazaalirwa ensiri, emisota, n'ebirala.",Luganda
Enguudo ennungi zanguya enkozesa.,Luganda
Tuyinza tutya okukasa omwenkanonkano?,Luganda
"Olw'embeera ey'enguudo embi , kyangu nnyo obubenje okutuukawo obudde bwonna.",Luganda
Embalirira yeetaagisa mu nkola y'okuteekateeka.,Luganda
Kya bbeeyi nnyo okuzimba enguudo zonna mu ssaza.,Luganda
Gavumenti egezezaako okulongoosa enguudo ezimu mu mwaka gw'ebyensimbi guno.,Luganda
Enkula y'enguudo esooka kukubibwa ku bipande nga okuzimba kwe nnyini tekunatandika.,Luganda
Ebisiko bitemebwa lwa nsonga za kwekuuma.,Luganda
Obukiiko bw'enguudo buyamba mu nkola z'okuteekateeka oluguudo.,Luganda
Ensalo z'amawanga zirabirirwa zitya?,Luganda
Abakungu ba poliisi bagoberera ebiragiro okuva mu babasingako.,Luganda
Poliisi bulijjo ekwata abateeberezebwa.,Luganda
Ebintu bya gavumenti biteekeddwa okuddukanyizibwa obulungi.,Luganda
"Okusinziira ku bujulizi obwabaddewo, yazuuliddwa nga talina musango.",Luganda
Nsonga ki ezikosa enfuga ennungi?,Luganda
Obujulizi obulungi bujja kuyamba mu guno omusango gwa kkooti.,Luganda
Abafuuwa endere bawa obubaka obusobola okuyamba.,Luganda
Abantu bangi tebalina mazima.,Luganda
Njagala abantu abakozi ennyo,Luganda
"Tukkiriza, baakola ensobi mu pulojekiti eyo.",Luganda
Enjawukana mu bakozi emirundi egisinga zireetera obuweereza obtatuukiridde.,Luganda
Abasomesa basobola okweyambisa emikutu migattabantu okulongoosa ebyensoma?,Luganda
Omusomesa yatandise okunyumya okw'awamu n'abayizi be.,Luganda
Abayizi baasomye bubi olw'okwosa kw'abasomesa baabwe okuyitiridde.,Luganda
Mu bufunze nnyonnyola emigaso egiri mu kye tukola wano.,Luganda
Ekitongole kitegese olukiiko lw'abakulu b'amasomero ga pulayimale gonna.,Luganda
Abasomesa bonna bajja kubaawo mu lukiiko.,Luganda
Omukulu w'essomero yeemulugunyizza ku ky'abasomesa okutuuka ekikeerezi.,Luganda
"Mu mwaka gw'ebyensimbi ogujja, emisaala gy'abasomesa gyakwongerezebwa.",Luganda
Gavumenti okuwa amasomero obuyambi erina okukiteeka ku mwanjo..,Luganda
"Omukulembeze yagambye,""mulongoose omutindo gw'ebyenjigiriza nga muyita mu masomero g'olukale okusobola okufunamu ebirungi.",Luganda
Mutabani wange yatandika pulayimale nga wa myaka mukaaga.,Luganda
Enkola yaffe ey'ebyenjigiriza erina obuzimbe bwa myaka musanvu egy'ensoma eya pulayimale.,Luganda
Okukolera awamu okw'abasomesa kulina kye kwongera ku buwanguzi bw'abayizi.,Luganda
Neenyigira butereevu mu kusoma kw'abaana bange.,Luganda
N'obuwombeefu longoosa obuyonjo bw'omwana wo.,Luganda
Omusawo yatukubiriza obutaliisa baana baffe kintu kyonna okuggyako amabeere.,Luganda
Muganda wange talina budde buyonsa mwana we ow'omwezi ogumu.,Luganda
Emmere y'abaana abawere etundibwa nnaku zino yabika bingi.,Luganda
Abaana abawere beetaaga amabeere okumala emyezi omukaaga egisooka.,Luganda
Waliwo akasonda we bayonseza mu kifo gye nkolera.,Luganda
Okuyonsa kulungi ku nkulaakulana y'obwongo?,Luganda
"Mu kuyonsa, okendeeza ku mikisa gy'okulwala.",Luganda
Ebitundu ataano ku kikumi bye eby'abaana abakyayonka okutuusa ku myezi omukaaga.,Luganda
Omubiri gwo gweetaaga obudde okuwona ng'omaze okuzaala.,Luganda
Talina kulinda bbanga ddene okutandika okuyonsa.,Luganda
Okuyonsa kuleeta obukwatane wakati w'omwana ne nnlina.,Luganda
Obugyama buleeta endwadde.,Luganda
Naaba engalo zo ne sabbuuni ng'ovudde mu kaabuyonjo.,Luganda
Tetulina we tujja mazzi mayonjo.,Luganda
Abantu abamu mu Uganda tebalina kaabuyonjo.,Luganda
Abaana mu bitundu byaffe beeyambira mu bibangirizi mu kifo kya kaabuyonjo.,Luganda
Olukiiko lwatuuziddwa mu kizimbe ky'ekibuga okukubaganya ebirowoozo ku nsonga za disituliki z'ebyobulamu,Luganda
Abaana bamu batya okweyambisa kaabuyonjo.,Luganda
Kaabuyonjo empya zaazimbibwa mu kyalo kyaffe.,Luganda
Leero abantu bakyagenda mu maaso nga beeyambira mu bibangirizi.,Luganda
Omukulembeze w'ekyalo akolera wamu n'abantu okuyonja ekyalo.,Luganda
Omukulembeze akola n'abebyobulamu wamu n'amasomero okulongoosa eby'obuyonjo.,Luganda
Bannayuganda abasinga tebanaaba mu ngalo na sabbuuni nga bavudde mu kaabuyonjo.,Luganda
Kaabuyonjo zaaguddemu ku lw'amataba n'enkuba eyatonnye ennyingi eggulo.,Luganda
Obubbi bw'eddagala bweyongedde mu malwaliro ga Uganda.,Luganda
Amalwaliro ago tegalina ddagala.,Luganda
Abantu mu bubuga obutwetoolodde nabo bakoseddwa.,Luganda
Akakiiko k'ebyobulamu kaasisinkanye Minisita w'ebyobulamu okukubaganya ebirowoozo ku ddagala erigema pooliyo.,Luganda
"Ekitongole ekivunaanyizibwa ku ddagaa kigula, kitereka kisaasaanya eddagala mu malwaliro.",Luganda
Ekitongole kiyamba okulongoosa ebyobulamu.,Luganda
Eddagala lituusibwa ku mulyango gw'eddwaliro.,Luganda
Obulamu omutali ssente buzibu.,Luganda
Kyetaagisa ssente nnyingi okuddukanya obulungi ebyobulamu.,Luganda
Abakulembeze b'ebyalo bateekamu abantu amaanyi okulondawo embera z'ebyobulamu.,Luganda
Gavumenti eyongedde ensimbi zewa ekitongole ky'ebyobulamu.,Luganda
"Eddwaliro mu kyalo kyaffe liri wala nnyo, tosobola kutambula kiro.",Luganda
Omwaka guno embalirira ya ssente ey'eddwaliro ekkulu ntono nnyo.,Luganda
Akakiiko akokuntikko tekaalabiseeko mu lukiiko.,Luganda
Yawummuziddwa ku mulimu okumala sabbiiti ssatu.,Luganda
"Kati emirundi etaano, yeewala okunsisinkana.",Luganda
Leero nze muwandiisi w'olukiiko luno.,Luganda
Yalemeddwa okumaliriza emirimu gye ku mulimu.,Luganda
Omubalirizi w'ebitabo ajja kutulaga engeri ensimbi za disitulikiti gye zikozeseddwamu.,Luganda
Omuddukanya alina okusigira emirimu gye egimu ku bakozi abalala.,Luganda
Akakiiko kajja kwekenneenya ennyingiza n'enfulumya ya gavumenti.,Luganda
Ebikolwa ebirala byonna ebibaddewo ku lunaku olwo bigobeddwa.,Luganda
Nategeezebwako wiiki ssatu emabega ku kabaga k'amazaalibwa.,Luganda
Abakungu abamu balina omuze gw'okweyambisa obubi ensimbi z'olukale ezirina okuweereza abantu.,Luganda
Abalimi n'abalunzi mu kyalo kyaffe bafunye obuyana ebikumi bibiri.,Luganda
Omukolo gw'okuwaayo obuyinza gwabadde ku kitebe kya disitulikiti.,Luganda
Abatuuze basanyufu okufuna okuva mu pulogulaamu eza obuggya ebyamaguzi,Luganda
Obukadde bw'abantu bulya bisolo nga mmere.,Luganda
Okugaba ebirabo guba mukisa okulowooza ku bantu betwagala.,Luganda
Ekirabo kyaleeteddwa maneja.,Luganda
Tutandise okulwanyisa obwavu.,Luganda
Balina okulondoola ente okukendeeza ku ndwadde.,Luganda
Abakuumi ba wansi basse ababbi b'ente bana.,Luganda
Nabaddewo ng'omujulizi nga bateeka omukono ku ndagaano.,Luganda
Abatuuze bajja kuganyulwa kinene mu nteekateeka eno.,Luganda
Ente zijja kulongoosa obulamu bw'abantu mu kitundu.,Luganda
Tiimu ejja kuba n'okutendekebwa okuva mu nsi engwira.,Luganda
Abakulembeze ba disituliki n'ebyalo bajja kwetaba mu lukiiko luno.,Luganda
Akakiiko kaffe akafuga ekibuga kasigalira mabega mu by'obuyonjo.,Luganda
Kya mugaso okuyigira ku balala.,Luganda
Abakulembeze bajja kufuna amagezi n'obukodyo obw'okutegeka obulungi disitulikiti.,Luganda
Omukiise w'olukiiko lw'eggwanga yavujjiridde okulambula.,Luganda
Omugaso gw'okulambula gwa kusoma bya buwangwa by'ekifo ekipya.,Luganda
Abategesi baatwaniriza n'essanyu.,Luganda
Abantu okuva mu byalo okudda mu kibuga kyongedde ku nkulaakulana y'ekibuga.,Luganda
